Station_No,Station_ID,Bike_Lat,Bike_Long,name,review_count,categories,rating,distance
438,b8644a87f64a3672609640fee7a2adc2,37.725372,-122.393954,ChiliCali,25,"Pop-Up Restaurants, Caterers, Indonesian",5.0,139.58557204062708
438,b8644a87f64a3672609640fee7a2adc2,37.725372,-122.393954,Charlie Seafood,0,Seafood,0.0,209.56416677756337
439,f69e56899850a97f22c2c773f7f298bd,37.81258108581741,-122.2685730457306,Telegraph Beer Garden,459,"Sandwiches, Burgers, Beer Gardens",4.0,24.062013312851516
439,f69e56899850a97f22c2c773f7f298bd,37.81258108581741,-122.2685730457306,Sip & Slide,135,"Food Trucks, Barbeque",4.5,91.63577102393405
439,f69e56899850a97f22c2c773f7f298bd,37.81258108581741,-122.2685730457306,Taco Bell,213,"Fast Food, Mexican",2.0,92.60517708885052
440,7201ad6fe2a1e03ff9ea5749d84c354d,37.80303013575619,-122.27049618959428,Bussdown Delivery,1,"African, Soul Food, Food Delivery Services",1.0,22.369493261342996
440,7201ad6fe2a1e03ff9ea5749d84c354d,37.80303013575619,-122.27049618959428,Pierre Pierre,4,Cajun/Creole,5.0,22.369493261342996
440,7201ad6fe2a1e03ff9ea5749d84c354d,37.80303013575619,-122.27049618959428,Golden Lotus Vegan Restaurant,1230,"Vegetarian, Vietnamese, Vegan",4.0,37.51569615620492
441,1feac469cb3c80737bac815a7a5ebabc,37.78899099599619,-122.3922550678253,Woodlands Market,192,"Delis, Grocery, Beer, Wine & Spirits",3.0,52.77045665505107
441,1feac469cb3c80737bac815a7a5ebabc,37.78899099599619,-122.3922550678253,211 plaza cafe,1,American,5.0,65.86738856188089
441,1feac469cb3c80737bac815a7a5ebabc,37.78899099599619,-122.3922550678253,Feednation,0,Restaurants,0.0,65.86738856188089
442,3ed879a85fa1fb4c29cb8fae8aaf6ea2,37.76909488728109,-122.38633275032042,Miller & Lux,313,"American, Steakhouses, Seafood",4.0,100.01031210780819
442,3ed879a85fa1fb4c29cb8fae8aaf6ea2,37.76909488728109,-122.38633275032042,GluGlu,13,"Wine Bars, Mediterranean, Seafood",4.5,108.46147480980046
442,3ed879a85fa1fb4c29cb8fae8aaf6ea2,37.76909488728109,-122.38633275032042,Rock Club Burgers,30,"Burgers, Food Trucks",4.0,124.85264331420042
443,e39f47e22d92b577730c9775a91ada5f,37.82489252995112,-122.26043654610294,Hot Dog King,1,"Hot Dogs, Food Stands",3.0,198.7294650125184
443,e39f47e22d92b577730c9775a91ada5f,37.82489252995112,-122.26043654610294,Broadway Cafe,12,Cafes,3.5,244.21895343223434
443,e39f47e22d92b577730c9775a91ada5f,37.82489252995112,-122.26043654610294,Kaiser Permanente Broadway Cafe,5,"New American, Breakfast & Brunch, Mexican",3.0,256.07956824536564
444,dc67baf6606c0c454dcc83620d2c2c68,37.7892792,-122.4450687,Sorrel ,339,"New American, Italian",4.0,135.44528453479205
444,dc67baf6606c0c454dcc83620d2c2c68,37.7892792,-122.4450687,Presidio Kebab,310,"Mediterranean, Kebab, Breakfast & Brunch",4.5,203.31341873018638
444,dc67baf6606c0c454dcc83620d2c2c68,37.7892792,-122.4450687,Garibaldis,594,New American,4.0,207.8847977209438
445,1edf61345559602d4fdbe99ff0435d6d,37.85760774739988,-122.26160466670989,Krispy Krunchy Chicken,3,"Chicken Shop, Cajun/Creole, Fast Food",4.0,168.6712089808635
445,1edf61345559602d4fdbe99ff0435d6d,37.85760774739988,-122.26160466670989,Aliberto’s Jr. Mexican Food,66,Mexican,3.5,179.27177566112638
445,1edf61345559602d4fdbe99ff0435d6d,37.85760774739988,-122.26160466670989,Ethiopia Restaurant,559,Ethiopian,4.0,222.93671207869878
446,bb24af92bc9bac069a94fdfb41416cfb,37.771134537078765,-122.44534134864809,Magnolia Brewing - Haight,1854,"Gastropubs, Brewpubs",3.5,84.31360147852376
446,bb24af92bc9bac069a94fdfb41416cfb,37.771134537078765,-122.44534134864809,Amal's Deli,49,"Delis, Convenience Stores",5.0,89.96184085006094
446,bb24af92bc9bac069a94fdfb41416cfb,37.771134537078765,-122.44534134864809,Hippie Thai Street Food,278,"Thai, Vegetarian",3.5,96.74398578133705
447,7bdc5767ed0d5584df3a881a0f14d8f4,37.74207523594424,-122.38660231232642,Soo Fong Restaurant,120,Chinese,3.5,40.57004456542655
447,7bdc5767ed0d5584df3a881a0f14d8f4,37.74207523594424,-122.38660231232642,Subway,32,"Sandwiches, Fast Food",2.5,73.73649259918719
447,7bdc5767ed0d5584df3a881a0f14d8f4,37.74207523594424,-122.38660231232642,Panda Express,8,"Chinese, Fast Food",3.0,83.79559952285814
448,4abc42e82f8ded5c57afb682b7cdb3d7,37.7688065330825,-122.41349816322328,El Tonayense Taco Truck,492,"Mexican, Food Trucks",4.0,13.578333874808061
448,4abc42e82f8ded5c57afb682b7cdb3d7,37.7688065330825,-122.41349816322328,Miguel’s Cooking,1,"Caterers, Soul Food",1.0,97.39031276217564
448,4abc42e82f8ded5c57afb682b7cdb3d7,37.7688065330825,-122.41349816322328,Pink Onion,894,"Pizza, Italian, Gastropubs",4.5,120.89993934052019
449,c00825d99ce3a531a80181f00591df1d,37.8356703,-122.2811258,KFC,56,"Fast Food, Chicken Wings, Chicken Shop",2.0,134.30167799049175
449,c00825d99ce3a531a80181f00591df1d,37.8356703,-122.2811258,Lee’s Donut,29,"Donuts, Chinese",4.0,266.66925763214965
449,c00825d99ce3a531a80181f00591df1d,37.8356703,-122.2811258,Papa Johns Pizza,30,"Pizza, Chicken Wings, Fast Food",2.0,267.09076845272705
450,808403b6d452824362356cade06f780c,37.785479,-122.419342,Bread & Butter Market,72,"Grocery, Delis",3.0,45.48259076378771
450,808403b6d452824362356cade06f780c,37.785479,-122.419342,Ike's Love & Sandwiches,362,Sandwiches,3.5,53.74280211897053
450,808403b6d452824362356cade06f780c,37.785479,-122.419342,EireTrea,0,"Food Trucks, Irish",0.0,59.31976302058851
451,9cd844a2550061d3844a92096a4d813c,37.787963,-122.3918085,Woodlands Market,192,"Delis, Grocery, Beer, Wine & Spirits",3.0,72.229656799822
451,9cd844a2550061d3844a92096a4d813c,37.787963,-122.3918085,Jeffrey's Zone,0,Pizza,0.0,93.69948645524344
451,9cd844a2550061d3844a92096a4d813c,37.787963,-122.3918085,Zarmin Diners,0,"Pizza, Diners",0.0,110.06248780251643
452,b6711ddae98be23ce743e6d9639a906a,37.77599270441184,-122.39300568626936,Philz Coffee,1445,"Coffee & Tea, Breakfast & Brunch",4.5,58.686496273256985
452,b6711ddae98be23ce743e6d9639a906a,37.77599270441184,-122.39300568626936,Afc Sushi,0,Sushi Bars,0.0,123.44924140290242
452,b6711ddae98be23ce743e6d9639a906a,37.77599270441184,-122.39300568626936,Xiang,0,Chinese,0.0,133.07838186018915
453,afbe353b9aed12eef5acb85e441d69d1,37.83353887161604,-122.263693665756,Bird & Buffalo,288,Thai,4.5,59.636416073437154
453,afbe353b9aed12eef5acb85e441d69d1,37.83353887161604,-122.263693665756,McDonald's,163,"Burgers, Fast Food, Coffee & Tea",2.0,66.58357294546703
453,afbe353b9aed12eef5acb85e441d69d1,37.83353887161604,-122.263693665756,Rel's Foods,3,Sandwiches,3.5,72.98618121012741
454,d9de41e1c87470529dcbb1b43bd76eaf,37.8063553,-122.2860187,Hugo Food Cart,1,"Street Vendors, Mexican",4.0,72.30835181570235
454,d9de41e1c87470529dcbb1b43bd76eaf,37.8063553,-122.2860187,Old Oakland Neighbors,1,New American,5.0,96.41483044366225
454,d9de41e1c87470529dcbb1b43bd76eaf,37.8063553,-122.2860187,Krispy Krunchy Chicken,16,"Chicken Shop, Pizza",3.5,264.59642019406925
455,99889922f5848c7ca3e2c2f740cebd9f,37.7543047,-122.4785927,The Crew,551,"Korean, Barbeque, Asian Fusion",4.0,37.43191973281459
455,99889922f5848c7ca3e2c2f740cebd9f,37.7543047,-122.4785927,HD Rice Noodle,111,"Noodles, Chinese, Soup",3.5,41.25947548218584
455,99889922f5848c7ca3e2c2f740cebd9f,37.7543047,-122.4785927,Peking Restaurant,191,"Shanghainese, Szechuan",3.5,41.75644057923411
456,9988c535057533619fdb58b42055c6fa,37.7540396,-122.4840403,Noriega Teriyaki House,740,"Japanese, Sushi Bars",3.5,125.75301141389508
456,9988c535057533619fdb58b42055c6fa,37.7540396,-122.4840403,Sunset Reservoir Brewing Company,791,"American, Breweries",3.5,140.34039358888938
456,9988c535057533619fdb58b42055c6fa,37.7540396,-122.4840403,Dumpling Bites,29,"Noodles, Soup, Chinese",4.0,314.9267045918349
457,0f792274b026e9a847cfef3872a3fa00,37.7539295,-122.4883438,Cheung Hing Restaurant,752,"Chinese, Barbeque",4.0,70.6144124959449
457,0f792274b026e9a847cfef3872a3fa00,37.7539295,-122.4883438,So Pho So Good,79,"Vietnamese, Desserts, Seafood",4.0,148.33887738634888
457,0f792274b026e9a847cfef3872a3fa00,37.7539295,-122.4883438,Wong Lai Mei Cheng,0,Restaurants,0.0,149.35331876079348
458,813512459d9c9f8a7291e00a9c46e467,37.7628993,-122.4953893,Damn Fine,328,"Pizza, Wine Bars, Cocktail Bars",4.5,366.09958060477504
458,813512459d9c9f8a7291e00a9c46e467,37.7628993,-122.4953893,Sunset Cantina,369,"Cocktail Bars, Mexican",4.5,377.08083204458535
458,813512459d9c9f8a7291e00a9c46e467,37.7628993,-122.4953893,Tazaki Sushi,623,"Sushi Bars, Japanese",4.0,381.87883120438437
459,a8ad4be2133b3245c07419ddb7684eb7,37.7626492,-122.5007785,Clancey's Market & Deli,196,"Grocery, Delis, Sandwiches",4.5,30.610091962852504
459,a8ad4be2133b3245c07419ddb7684eb7,37.7626492,-122.5007785,Palm City Wines,233,"Wine Bars, Sandwiches, Beer Bar",4.5,78.98603106909117
459,a8ad4be2133b3245c07419ddb7684eb7,37.7626492,-122.5007785,Tazaki Sushi,623,"Sushi Bars, Japanese",4.0,257.86973859175987
460,c3288c5dc8fec444070c4aeb739f23e8,37.7589001,-122.4951291,Damn Fine,328,"Pizza, Wine Bars, Cocktail Bars",4.5,389.1104094466094
460,c3288c5dc8fec444070c4aeb739f23e8,37.7589001,-122.4951291,Sunset Cantina,369,"Cocktail Bars, Mexican",4.5,390.84543554917633
460,c3288c5dc8fec444070c4aeb739f23e8,37.7589001,-122.4951291,Tazaki Sushi,623,"Sushi Bars, Japanese",4.0,397.04346280303616
461,ba68e968feece64c5ae1449160642bd1,37.763874,-122.509526,Sri Thai,515,Thai,4.0,150.53828822648495
461,ba68e968feece64c5ae1449160642bd1,37.763874,-122.509526,Hook Fish,1099,"Seafood, Tacos",4.5,285.7567519024611
461,ba68e968feece64c5ae1449160642bd1,37.763874,-122.509526,Java Beach Café,1195,"Coffee & Tea, Sandwiches",4.0,381.95481558193416
462,2e1a346200097628f0f01d08478a319d,37.752809,-122.504261,Papa Mak's Burgers,421,"Burgers, Desserts, Salad",3.5,10.004785215517602
462,2e1a346200097628f0f01d08478a319d,37.752809,-122.504261,Yonkers Cafe,306,"Coffee & Tea, Sandwiches, Bagels",4.5,36.71290006090459
462,2e1a346200097628f0f01d08478a319d,37.752809,-122.504261,La Playa Taqueria,406,Mexican,3.0,40.53513457001282
463,91bba2bf0246d6623c164d42c47736e4,37.76372118411808,-122.4753742486682,b&b - Banh Mi & Boba,341,"Bubble Tea, Sandwiches",4.0,30.360358573050785
463,91bba2bf0246d6623c164d42c47736e4,37.76372118411808,-122.4753742486682,King of Noodles,860,"Chinese, Noodles, Soup",4.0,43.972432359917335
463,91bba2bf0246d6623c164d42c47736e4,37.76372118411808,-122.4753742486682,Sushi Goemon,364,"Japanese, Sushi Bars",4.5,85.8469169498578
464,df10df40d6e917dc5950502045c2c6d8,37.75699964338489,-122.50255097589334,Corazon Mexicano,37,"Food Trucks, Mexican",4.5,88.07546176016452
464,df10df40d6e917dc5950502045c2c6d8,37.75699964338489,-122.50255097589334,Mango Medley,439,Asian Fusion,3.0,420.4658506870512
464,df10df40d6e917dc5950502045c2c6d8,37.75699964338489,-122.50255097589334,Outerlands,2462,"New American, Breakfast & Brunch, Cocktail Bars",4.0,424.7665162691701
465,2d86977182197367c646152cca0e821a,37.75300468614256,-122.5085402813285,Hong's Kitchen,115,Chinese,3.5,246.60168742106163
465,2d86977182197367c646152cca0e821a,37.75300468614256,-122.5085402813285,The Pizza Place on Noriega,876,"Pizza, Italian",3.5,266.220638915108
465,2d86977182197367c646152cca0e821a,37.75300468614256,-122.5085402813285,Devil's Teeth Baking Company,2224,"Bakeries, Breakfast & Brunch, Sandwiches",4.5,311.21577561411914
466,9a18b71be61bcec4e11553e09ff2911e,37.751471937685125,-122.49855753927037,Domino's Pizza,306,"Pizza, Chicken Wings, Sandwiches",2.0,256.41485046495586
466,9a18b71be61bcec4e11553e09ff2911e,37.751471937685125,-122.49855753927037,Kunugi Noodle,5,"Japanese, Noodles, Food Trucks",4.0,266.65059068254
466,9a18b71be61bcec4e11553e09ff2911e,37.751471937685125,-122.49855753927037,Basic Ingredient Solutions,1,"Food Stands, Vegan, Tacos",5.0,291.9427134689213
467,9acfb5cd8e156f410d3463f9a42afc72,37.80445377683579,-122.41579377360824,Adam's Smoked Meats,29,Barbeque,4.5,54.9526449672941
467,9acfb5cd8e156f410d3463f9a42afc72,37.80445377683579,-122.41579377360824,Rasa Higher Taste,13,"Food Trucks, Vegetarian, Indian",4.5,57.272881795434145
467,9acfb5cd8e156f410d3463f9a42afc72,37.80445377683579,-122.41579377360824,Roadside Rosy's Liquor Grocery and Deli,11,"Beer, Wine & Spirits, Delis",4.0,66.7385147657082
468,a7154dfcba68b868867b64a11d8a7a56,37.74058873182711,-122.38908866713396,Bayview Bistro SF,11,"Food Trucks, Pop-Up Restaurants",5.0,85.01917310892783
468,a7154dfcba68b868867b64a11d8a7a56,37.74058873182711,-122.38908866713396,La Laguna Taqueria,134,Mexican,4.0,148.3259912651181
468,a7154dfcba68b868867b64a11d8a7a56,37.74058873182711,-122.38908866713396,All Good Pizza,268,"Pizza, Sandwiches, Salad",4.5,181.31311329053855
469,cd7a5ce186d9176b083cd322482ef36d,37.75173717215301,-122.49560004673242,Kunugi Noodle,5,"Japanese, Noodles, Food Trucks",4.0,63.52460261885384
469,cd7a5ce186d9176b083cd322482ef36d,37.75173717215301,-122.49560004673242,Basic Ingredient Solutions,1,"Food Stands, Vegan, Tacos",5.0,74.83387069203623
469,cd7a5ce186d9176b083cd322482ef36d,37.75173717215301,-122.49560004673242,Smokin D’s BBQ,16,"Barbeque, Pop-Up Restaurants",4.5,74.83387069203623
470,3d313d16cad18a25bd406bfaef335b65,37.774256,-122.40185,Arsenal,0,New American,0.0,35.67180413957544
470,3d313d16cad18a25bd406bfaef335b65,37.774256,-122.40185,Flower Market Sandwiches To Go,0,Restaurants,0.0,119.78768194905628
470,3d313d16cad18a25bd406bfaef335b65,37.774256,-122.40185,Dinosaurs Vietnamese Sandwiches,179,"Vietnamese, Sandwiches",4.0,145.55059245616766
471,2fcc4197d2f7cdce6cececa4496ec514,37.78384421884662,-122.390002088434,Delancey Street Restaurant,1858,"American, Breakfast & Brunch",4.0,148.89393089038745
471,2fcc4197d2f7cdce6cececa4496ec514,37.78384421884662,-122.390002088434,House Of Hunan,260,Chinese,3.0,150.0823332184938
471,2fcc4197d2f7cdce6cececa4496ec514,37.78384421884662,-122.390002088434,Town's End Brunch,78,"Breakfast & Brunch, Burgers, American",4.5,232.1887308632886
472,366a420aef7c94bd8bcbe1e6557d2f1e,37.785359635574224,-122.4318015575409,Kissako Tea,410,"Coffee & Tea, Desserts, Japanese",4.0,17.242823124738088
472,366a420aef7c94bd8bcbe1e6557d2f1e,37.785359635574224,-122.4318015575409,Suzu Noodle House,1561,"Noodles, Ramen",3.5,32.32259002436712
472,366a420aef7c94bd8bcbe1e6557d2f1e,37.785359635574224,-122.4318015575409,On the Bridge,1253,"Japanese Curry, Noodles, Cocktail Bars",3.5,38.33756236055929
473,c0a9bd7193ca3e9de37807ec58cc08d8,37.7824146203997,-122.40019999757254,Quick Service Restaurant,0,"Tacos, Burgers, Wraps",0.0,40.487667438080564
473,c0a9bd7193ca3e9de37807ec58cc08d8,37.7824146203997,-122.40019999757254,Subway,42,"Sandwiches, Fast Food",3.0,51.7783338181481
473,c0a9bd7193ca3e9de37807ec58cc08d8,37.7824146203997,-122.40019999757254,Genji,1,"Sushi Bars, Japanese",5.0,133.2817934205553
474,e11fc22c0e5448c0c115dfeca7a6f506,37.78235803304849,-122.39312995744228,The American Grilled Cheese Kitchen,1546,"Breakfast & Brunch, American",4.0,27.051902427535165
474,e11fc22c0e5448c0c115dfeca7a6f506,37.78235803304849,-122.39312995744228,Movida,72,"Persian/Iranian, Mexican",4.5,43.83018133338346
474,e11fc22c0e5448c0c115dfeca7a6f506,37.78235803304849,-122.39312995744228,Mexico Au Parc,0,Mexican,0.0,47.54987478287904
475,456bf3370b191fab5745567356a8423f,37.7423139,-122.4231805,Pho Day,127,"Vietnamese, Sandwiches, Coffee & Tea",4.0,9.664886779085874
475,456bf3370b191fab5745567356a8423f,37.7423139,-122.4231805,Mandarin House SF,200,"Chinese, Noodles, Vegetarian",3.5,93.08301216390004
475,456bf3370b191fab5745567356a8423f,37.7423139,-122.4231805,El Buen Comer,383,"Mexican, Cocktail Bars",4.5,101.17805065695397
476,f90fd0c728ade1a5f3ca0327f3f7eccb,37.34648029372904,-121.86856960181206,Mi Tierra Mercado Y Carniceria,54,"Mexican, Meat Shops",4.5,59.540930890821826
476,f90fd0c728ade1a5f3ca0327f3f7eccb,37.34648029372904,-121.86856960181206,Hamburgers El Gordo,23,"Burgers, Food Trucks, Hot Dogs",4.5,87.68929857978289
476,f90fd0c728ade1a5f3ca0327f3f7eccb,37.34648029372904,-121.86856960181206,Mar Y Sol Mexican Food,41,Mexican,4.5,144.70930352602616
477,c8eb138910e36025b0efee10ac872b06,37.75488391783665,-122.42564865054452,Plain Jane,618,Breakfast & Brunch,4.5,181.65564926112447
477,c8eb138910e36025b0efee10ac872b06,37.75488391783665,-122.42564865054452,The Liberties,355,"Bars, Breakfast & Brunch, American",3.5,200.8316154605425
477,c8eb138910e36025b0efee10ac872b06,37.75488391783665,-122.42564865054452,Outlaw Burger,0,"Food Delivery Services, Burgers",0.0,200.85824272991246
478,0129b835b33f6afca778ebfb90453aad,37.780805727779445,-122.42190607010215,Max's Opera Cafe,1005,New American,3.0,91.6171679225684
478,0129b835b33f6afca778ebfb90453aad,37.780805727779445,-122.42190607010215,Leonore’s Deli & Taqueria,46,"Mexican, Juice Bars & Smoothies, Sandwiches",5.0,101.67770468247681
478,0129b835b33f6afca778ebfb90453aad,37.780805727779445,-122.42190607010215,Mocha's Cafe & Grill,41,"American, Delis",3.5,108.46123123502414
479,ca8bbd40ae8b3beb63c5cc63a1c73a0f,37.8559558,-122.2597949,Kikka Sushi,0,"Sushi Bars, Seafood",0.0,69.1379357677969
479,ca8bbd40ae8b3beb63c5cc63a1c73a0f,37.8559558,-122.2597949,Market Cocina,1,Tacos,1.0,77.58700487737893
479,ca8bbd40ae8b3beb63c5cc63a1c73a0f,37.8559558,-122.2597949,Aliberto’s Jr. Mexican Food,66,Mexican,3.5,87.76616231843019
480,3649abee4c69d3d77dde28e45178e28a,37.80330737378947,-122.41489757374517,Curry Leaf,858,"Indian, Halal, Pakistani",4.5,39.57878159980483
480,3649abee4c69d3d77dde28e45178e28a,37.80330737378947,-122.41489757374517,Fiddle Fig Cafe & Coffee,156,Cafes,4.5,55.424355171515096
480,3649abee4c69d3d77dde28e45178e28a,37.80330737378947,-122.41489757374517,Pat's Cafe,869,"Breakfast & Brunch, American",4.0,78.41567890015416
481,936e00689968a8d14dc94153aa959f3f,37.7896297,-122.3903352745212,Prospect,1626,New American,4.0,58.272712726045356
481,936e00689968a8d14dc94153aa959f3f,37.7896297,-122.3903352745212,Zarmin Diners,0,"Pizza, Diners",0.0,116.27571604759653
481,936e00689968a8d14dc94153aa959f3f,37.7896297,-122.3903352745212,211 plaza cafe,1,American,5.0,123.33213490951557
482,a861792de6f7790503849a5227a1f8c6,37.758862,-122.412544,Mijoté,117,French,4.5,12.15947941592327
482,a861792de6f7790503849a5227a1f8c6,37.758862,-122.412544,Flour + Water,2621,"Italian, Pizza",4.0,24.283604621397306
482,a861792de6f7790503849a5227a1f8c6,37.758862,-122.412544,Atlas Cafe,870,"Sandwiches, Breakfast & Brunch, Cafes",4.0,96.4706211563257
483,66d26936d43ac2f677f522354e3ef5a5,37.7638471,-122.4130036,Gus's Community Market,306,"Grocery, Health Markets, Delis",4.0,28.11821934787188
483,66d26936d43ac2f677f522354e3ef5a5,37.7638471,-122.4130036,Front,183,"Cafes, Coffee & Tea, Coffee Roasteries",4.0,75.99159904243956
483,66d26936d43ac2f677f522354e3ef5a5,37.7638471,-122.4130036,Rite Spot Cafe,153,"Bars, Burgers, Music Venues",3.5,184.7735569256652
484,018bfeb8a511bb60ffbb0cab866667ab,37.7642245,-122.4673775,Perilla,1581,Vietnamese,4.0,22.094323586252273
484,018bfeb8a511bb60ffbb0cab866667ab,37.7642245,-122.4673775,Chiika Sushi,1,Japanese,4.0,24.434319966821086
484,018bfeb8a511bb60ffbb0cab866667ab,37.7642245,-122.4673775,Manna,1418,Korean,4.0,38.84657467246022
485,4e1430cadb362b419ab9c7b98552dc47,37.7974387,-122.4339891,Casaro Osteria,172,"Pizza, Cocktail Bars",4.5,44.24163017266835
485,4e1430cadb362b419ab9c7b98552dc47,37.7974387,-122.4339891,The Brixton,897,"New American, Lounges, Venues & Event Spaces",3.0,55.89919092933095
485,4e1430cadb362b419ab9c7b98552dc47,37.7974387,-122.4339891,Palmetto Superfoods,173,"Acai Bowls, Brazilian, Juice Bars & Smoothies",4.5,64.59498364236019
486,70369211f292150a6b4ee0dca590e273,37.759211,-122.4367975,Heroic Italian,108,"Italian, Sandwiches, Wine Bars",4.5,159.00836664253717
486,70369211f292150a6b4ee0dca590e273,37.759211,-122.4367975,Takara Sushi,339,"Sushi Bars, Japanese",4.0,161.87869186433971
486,70369211f292150a6b4ee0dca590e273,37.759211,-122.4367975,Castro Tarts,328,"Vietnamese, Breakfast & Brunch, Sandwiches",4.0,165.98580663432887
487,95814ccce398155f5f015f98691997e8,37.7762475,-122.4262025,Suppenküche,3342,German,4.0,19.472871252450478
487,95814ccce398155f5f015f98691997e8,37.7762475,-122.4262025,Mother Clucker,0,"Food Delivery Services, Sandwiches, Chicken Shop",0.0,32.16083638166094
487,95814ccce398155f5f015f98691997e8,37.7762475,-122.4262025,Gioia Pizzeria,351,"Pizza, Desserts, American",4.5,36.641900755930735
488,8bcaedd0aae11bc0ca98eaddb741e0c0,37.8738556998122,-122.28298832384976,Bangkok Thai Cuisine,379,Thai,4.0,389.26913994278567
488,8bcaedd0aae11bc0ca98eaddb741e0c0,37.8738556998122,-122.28298832384976,Montero's,0,Breakfast & Brunch,0.0,400.4638044450387
488,8bcaedd0aae11bc0ca98eaddb741e0c0,37.8738556998122,-122.28298832384976,Himalayan Flavors,465,"Indian, Himalayan/Nepalese",4.0,402.0636716060811
489,fa32d245becfeba6d7b6034133e59d95,37.75199174291808,-122.4189799743526,Leo's Hot Dogs,17,"Hot Dogs, Street Vendors",4.5,22.680642557117707
489,fa32d245becfeba6d7b6034133e59d95,37.75199174291808,-122.4189799743526,Beloved Cafe,350,"Coffee & Tea, Juice Bars & Smoothies, Vegan",4.5,43.324396146855484
